customer_id,id,title,review,rating,thank_count,sku,short_description,price,list_price,rating_average,review_count,quantity_sold,name,categories
19838598.0,4048581,Hài lòng,Ok,4.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
502683.0,4048581,Cực kì hài lòng,Ok,5.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
19344647.0,4048581,Hài lòng,Sản phẩm tốt cho người sử dụng!,4.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
18249762.0,4048581,Cực kì hài lòng,Ok,5.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
11730971.0,4048581,Cực kì hài lòng,Ok,5.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
22314321.0,4048581,Hài lòng,Dùng ok,4.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
10388702.0,4048581,Cực kì hài lòng,Ok,5.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
11660255.0,4048581,Cực kì hài lòng,"Đơn giản, đẹp",5.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
6151072.0,4048581,Bình thường,"Âm lượng nhỏ, khó nghe lắm!",3.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
17591439.0,4048581,Rất không hài lòng,"Mua về mấy bữa hư luôn. Không gọi được, gọi cũng không chuông hay báo gì hết. Hàng kém chất lượng quá.",1.0,0.0,5786167456410.0,"Thiết kế nổi bật, tiện íchĐiện Thoại Bàn Panasonic KX-TSC11 được thiết kế đơn giản, thanh thoát nhưng rất sang trọng. Với màu sắc bắt mắt KX-TS500 làm cho căn phòng của bạn thêm nổi bật. Máy thích hợ...",649000.0,649000.0,4.5,8.0,65.0,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng,Điện thoại bàn
