customer_id,id,full_name,starts,title,review,rating,rating_average,thank_count
1939704,179547641,,,Cực kì hài lòng,"Máy mới nhất nên k có gì để chê, có thể điều chỉnh warmth, thích cổng sạc type C và tính năng tiết kiệm pin",5,,0
17893332,179547641,,,Cực kì hài lòng,Excellent product even though it’s the version with ads.,5,,2
705448,179547641,,,Rất không hài lòng,"Lúc bật máy lên thì thấy Hello allan, chứ ko phải tạo tài khoản mới. Mình nghi ngờ máy này đã được sử dụng",1,,0
27119295,179547641,,,Cực kì hài lòng,"Hàng chính hãng, máy mới tinh, pin dùng khá lâu. Khá là đáng tiền. Mua lúc còn 3tr5 giá cũng khá ổn",5,,1
5899510,179547641,,,Cực kì hài lòng,"Hàng đóng gói kĩ, full box. Hài lòng nha Tiki",5,,0
1692797,179547641,,,Cực kì hài lòng,,5,,0
1741864,179547641,,,Cực kì hài lòng,"Máy tốt, hàng chính hãng. Phù hợp cho người thích đọc sách và cần một công cụ nhỏ gọn, linh hoạt",5,,0
743613,179547641,,,Cực kì hài lòng,"Giao hàng nhanh chóng, hàng nguyên hộp nguyên seal. Đây là bản có quảng cáo nhé, tuy nhiên cũng sẽ gỡ rất dễ dàng nếu muốn. Cảm ơn",5,,2
17669114,179547641,,,Cực kì hài lòng,Dùng rất thích. Rất đáng mua,5,,0
1715036,179547641,,,Cực kì hài lòng,"Máy đẹp, chất lượng tốt, hàng chính hãng",5,,1
604709,179547641,,,Cực kì hài lòng,Cực kỳ hài lòng luôn. Đây là sản phẩm đáng tiền nhất năm nay mình mua….,5,,1
17893332,179547641,,,Cực kì hài lòng,Excellent product even though it’s the version with ads.,5,,2
1310407,179547641,,,Cực kì hài lòng,,5,,0
8663388,179547641,,,Cực kì hài lòng,"Hàng mới, hài lòng.",5,,0
22967213,179547641,,,Cực kì hài lòng,"Kindle hàng mới, đẹp, đọc sách rất là ưng. Tiki giao hàng ok, ship nhanh đúng hẹn, còn có OTP để nhận hàng giá trị",5,,0
22967213,179547641,,,Cực kì hài lòng,"Kindle hàng mới, đẹp, đọc sách rất là ưng. Tiki giao hàng ok, ship nhanh đúng hẹn, còn có OTP để nhận hàng giá trị",5,,0
29107512,181452535,,,Hài lòng,Chưa giống đt mẫu nhưng shop đã đổi bản khác ạ,4,,0
23300058,181452535,,,Bình thường,Điện thoại chỉ dành riêng phát Wifi mà nhanh hết pin quá,3,,0
29606230,181452535,,,Cực kì hài lòng,"Dùng ổn áp nhưng hơi lag xíu ko đáng kể, màn hình hơi mờ khi xem YouTube với cả đặt màu đen nhưng về màu xanh vì dùng ổn nên vx cho 5 sao",5,,0
978731,181452535,,,Cực kì hài lòng,"Điện thoại kết nối Internet dễ dàng, dễ sử dụng. Hai sim hai sóng, tiện lợi cho người dùng",5,,1
17676055,181452535,,,Hài lòng,Ok.hàng chuẩn.bền chưa biết,4,,0
23300058,181452535,,,Bình thường,Điện thoại chỉ dành riêng phát Wifi mà nhanh hết pin quá,3,,0
12122184,181452535,,,Cực kì hài lòng,"Ok sản phẩm sử dụng tốt, ổn trong tầm giá. Có điều trợ lí ảo không hỗ trợ tiếng Việt",5,,0
6018413,181452535,,,Bình thường,"Máy chỉ chạy 3G thôi
Trong cài đặt cũng dừng lại tùy chọn 3G là cao nhất",3,,0
13769630,181452535,,,Hài lòng,"Màn hình cũng ổn
Bàn phím ổn
Vào facebook,youtube ổn,nhưng chưa hổ trợ gọi video call
Trợ lý google chưa hổ trợ tiếng việt,ứng dụng GPS chưa định vị được hay sao á,còn xem bản đồ thì được
Pin sạc 2 tiếng rưỡi nếu chờ sài 2,3 ngày chưa het.
Đang trải nghiệm ạ",4,,0
5182973,181452535,,,Bình thường,Máy nguyên seal nhưng pin bị phồng. Đã yc trả hàng. Rất tiếc. ☹️,3,,0
19098696,181452535,,,Cực kì hài lòng,Cảm ơn  shop nhà điện thoại  ngon có  ho trợ   map Google,5,,0
13769630,181452535,,,Hài lòng,"Màn hình cũng ổn
Bàn phím ổn
Vào facebook,youtube ổn,nhưng chưa hổ trợ gọi video call
Trợ lý google chưa hổ trợ tiếng việt,ứng dụng GPS chưa định vị được hay sao á,còn xem bản đồ thì được
Pin sạc 2 tiếng rưỡi nếu chờ sài 2,3 ngày chưa het.
Đang trải nghiệm ạ",4,,0
29606230,181452535,,,Cực kì hài lòng,"Dùng ổn áp nhưng hơi lag xíu ko đáng kể, màn hình hơi mờ khi xem YouTube với cả đặt màu đen nhưng về màu xanh vì dùng ổn nên vx cho 5 sao",5,,0
978731,181452535,,,Cực kì hài lòng,"Điện thoại kết nối Internet dễ dàng, dễ sử dụng. Hai sim hai sóng, tiện lợi cho người dùng",5,,1
29107512,181452535,,,Hài lòng,Chưa giống đt mẫu nhưng shop đã đổi bản khác ạ,4,,0
5182973,181452535,,,Bình thường,Máy nguyên seal nhưng pin bị phồng. Đã yc trả hàng. Rất tiếc. ☹️,3,,0
17676055,181452535,,,Hài lòng,Ok.hàng chuẩn.bền chưa biết,4,,0
12122184,181452535,,,Cực kì hài lòng,"Ok sản phẩm sử dụng tốt, ổn trong tầm giá. Có điều trợ lí ảo không hỗ trợ tiếng Việt",5,,0
19098696,181452535,,,Cực kì hài lòng,Cảm ơn  shop nhà điện thoại  ngon có  ho trợ   map Google,5,,0
27557013,181452535,,,Cực kì hài lòng,sp như quảng cáo.trải nghiệm có đầy đủ wifi.facebook như cảm ứng.Bh dài hạn..,5,,1
16852093,181452535,,,Hài lòng,,4,,0
13294220,181452535,,,Cực kì hài lòng,,5,,0
18849898,181452535,,,Hài lòng,,4,,0
10915255,181452535,,,Cực kì hài lòng,Lướt web vô tư,5,,0
24905367,181452535,,,Cực kì hài lòng,,5,,0
29071367,181452535,,,Cực kì hài lòng,chuẩn chất lượng,5,,0
7136589,181452535,,,Hài lòng,Mình đặt màu đen mà =))),4,,0
17543523,181452535,,,Hài lòng,Ok,4,,0
19796544,181452535,,,Cực kì hài lòng,,5,,0
6018413,181452535,,,Bình thường,"Máy chỉ chạy 3G thôi
Trong cài đặt cũng dừng lại tùy chọn 3G là cao nhất",3,,0
763165,181927718,,,Cực kì hài lòng,,5,,0
7123026,181927718,,,Cực kì hài lòng,,5,,0
5542392,181927718,,,Cực kì hài lòng,"Hàng chính hãng, chất lượng tốt",5,,0
763165,181927718,,,Cực kì hài lòng,,5,,0
7123026,181927718,,,Cực kì hài lòng,,5,,0
5542392,181927718,,,Cực kì hài lòng,"Hàng chính hãng, chất lượng tốt",5,,0
28442203,181928189,,,Cực kì hài lòng,,5,,0
763165,181928189,,,Cực kì hài lòng,,5,,0
4613,181928189,,,Cực kì hài lòng,,5,,0
2193,181928189,,,Cực kì hài lòng,,5,,0
14324608,181928189,,,Cực kì hài lòng,,5,,0
28526704,181928189,,,Cực kì hài lòng,,5,,0
28526704,181928189,,,Cực kì hài lòng,,5,,0
28442203,181928189,,,Cực kì hài lòng,,5,,0
2193,181928189,,,Cực kì hài lòng,,5,,0
14324608,181928189,,,Cực kì hài lòng,,5,,0
4613,181928189,,,Cực kì hài lòng,,5,,0
763165,181928189,,,Cực kì hài lòng,,5,,0
27216878,181977398,,,Cực kì hài lòng,,5,,0
763165,181977398,,,Cực kì hài lòng,"Hàng chính hãng, mẫu mới đẹp. Mua ở đây nhiều lần yên tâm hàng chuẩn. Verrygood!",5,,0
7657578,181977398,,,Cực kì hài lòng,,5,,0
14303,181977398,,,Cực kì hài lòng,"Tốt, đẹp",5,,0
28429932,181977398,,,Cực kì hài lòng,Giao hàng đóng gói cẩn thận. Xuất hoá đơn VAT đúng yêu cầu.,5,,0
747887,181977398,,,Cực kì hài lòng,,5,,0
14222322,181977398,,,Hài lòng,,4,,0
6043711,181977398,,,Hài lòng,,4,,0
27216878,181977398,,,Cực kì hài lòng,,5,,0
763165,181977398,,,Cực kì hài lòng,"Hàng chính hãng, mẫu mới đẹp. Mua ở đây nhiều lần yên tâm hàng chuẩn. Verrygood!",5,,0
7657578,181977398,,,Cực kì hài lòng,,5,,0
14303,181977398,,,Cực kì hài lòng,"Tốt, đẹp",5,,0
28429932,181977398,,,Cực kì hài lòng,Giao hàng đóng gói cẩn thận. Xuất hoá đơn VAT đúng yêu cầu.,5,,0
747887,181977398,,,Cực kì hài lòng,,5,,0
14222322,181977398,,,Hài lòng,,4,,0
6043711,181977398,,,Hài lòng,,4,,0
763165,181977398,,,Cực kì hài lòng,,5,,0
26166049,181977398,,,Cực kì hài lòng,"Máy dùng tốt, ổn định, bán hàng nhiệt tình support, xuất hóa đơn kịp thời, mua cho cty cần hóa đơn gtgt rất ok",5,,0
26166049,181977398,,,Cực kì hài lòng,"Máy dùng tốt, ổn định, bán hàng nhiệt tình support, xuất hóa đơn kịp thời, mua cho cty cần hóa đơn gtgt rất ok",5,,0
763165,181977398,,,Cực kì hài lòng,,5,,0
7412662,183330021,,,Hài lòng,"Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn , do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ , bộ nhớ dùng thêm một số ứng dụng xem trực tuyến,  hạn chế tải , ko mxh , ít chụp mà vẫn khá tốn dùng lượng , 64GB phải dùng tiết chế dữ . Pin m dùng khoảng 4-5 ngày cho k 30p tác vụ nhẹ , cảm ứng vân tay nhạy hơn so với S20ultra , di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt",4,,2
19013048,183330021,,,Cực kì hài lòng,"Tiki Trading là một gian hàng trực tuyến chuyên bán các sản phẩm chính hãng từ các thương hiệu, được Tiki phân phối và bán hàng trực tiếp đến người tiêu dùng. Có thể hiểu Tiki Trading giống như bất kì một shop online bất kỳ bán đa dạng sản phẩm trên nền tảng sàn thương mại Tiki với giá cả khá cạnh tranh.",5,,22
163539,183330021,,,Cực kì hài lòng,Máy đẹp xuất sắc. Màn hình hơi bóng nhưng dán paperlike vào là viết và nhìn khá ổn (dán sẽ bớt độ bóng bẩy của màn hình). Vừa nhận hàng xong là Tiki kích hoạt liền ngày bảo hành. Thân hộp và máy đúng số seri.,5,,6
29015,183330021,,,Cực kì hài lòng,"đóng thùng to và đệm xốp bong bóng chắc chắn, bên trong là hộp ipad. Chú ý khi mở hộp vì ipad nằm sát trên mặt. Hộp gồm cáp + adapter sạc, cổng lightning. Ipad cũng có jack 3.5mm. Kết nối wifi mượt mà. Nếu không chơi game thì mấy ngày mới phải sạc pin. Lần sạc tầm 2,5 tiếng. Không chụp hình thì bộ nhớ 64Gb dư xài (hệ điều hành và file hệ thống sẽ chiếm khoảng 13Gb bộ nhớ). Máy",5,,4
7412662,183330021,,,Hài lòng,"Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn , do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ , bộ nhớ dùng thêm một số ứng dụng xem trực tuyến,  hạn chế tải , ko mxh , ít chụp mà vẫn khá tốn dùng lượng , 64GB phải dùng tiết chế dữ . Pin m dùng khoảng 4-5 ngày cho k 30p tác vụ nhẹ , cảm ứng vân tay nhạy hơn so với S20ultra , di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt",4,,2
17912814,183330021,,,Cực kì hài lòng,Đúng mẫu máy mình chọn.Giao hàng nhanh.Đóng gói rất cẩn thận .bảo hành 1 năm.💯💯💯💯💯💯💯💯🥰chuẩn chính hãng🫶🏻🥰 10đ không có nhưng❤️🥰,5,,0
28814526,183330021,,,Cực kì hài lòng,Mình mới bắt đầu dùng nên chưa biết chất lượng lâu dài nhưng máy đẹp chắc chắn và dùng khá mượt,5,,0
2168344,183330021,,,Cực kì hài lòng,"Sản phẩm rất tốt, giá cả hợp lý, xài rất mượt, chơi game nặng thì hơi nhanh nóng máy còn dùng bt thì ok, pin dùng được lâu",5,,0
7489416,183330021,,,Cực kì hài lòng,"máy moi 100% nguỳen hộp ,rất hài lòng sản phẫm ,nhân viên giao hàng vui vẽ nhiệt tình .minh mua hàng có giá trị thươfng mua trên tiki",5,,1
1215459,183330021,,,Cực kì hài lòng,"Mua xong mới phát hiện 
có nút homenicator 😁 vẫn chưa phải nhận dạng khuôn mặt
ko full màn hình 😁
so với Gen 10 thì Gen 10 ok hơn

thanks shop , và anh vận chuyển ok lắm",5,,24
19013048,183330021,,,Cực kì hài lòng,"Tiki Trading là một gian hàng trực tuyến chuyên bán các sản phẩm chính hãng từ các thương hiệu, được Tiki phân phối và bán hàng trực tiếp đến người tiêu dùng. Có thể hiểu Tiki Trading giống như bất kì một shop online bất kỳ bán đa dạng sản phẩm trên nền tảng sàn thương mại Tiki với giá cả khá cạnh tranh.",5,,22
163539,183330021,,,Cực kì hài lòng,Máy đẹp xuất sắc. Màn hình hơi bóng nhưng dán paperlike vào là viết và nhìn khá ổn (dán sẽ bớt độ bóng bẩy của màn hình). Vừa nhận hàng xong là Tiki kích hoạt liền ngày bảo hành. Thân hộp và máy đúng số seri.,5,,6
26984598,183330021,,,Cực kì hài lòng,"Giá của tiki rất oke luôn, săn sale được em ipad này giá rất tốt. Đóng gói hàng rất cẩn thận, shipper nhiệt tình.",5,,0
25647036,183330021,,,Hài lòng,"máy mình nhận được nguyên seal, giao hàng nhanh. Tuy nhiên, khi dùng thì nửa bên phải của máy rất nóng trong khi mình chỉ dùng để take notes. ko biết là vấn đề gì vậy ạ? bên trái vẫn bình thường ko nóng ạ.",4,,1
18633142,183330021,,,Cực kì hài lòng,"Công nhận sử dụng màn hình tần số quét cao 120hz quen rồi giờ quay ra mấy loại 60hz chóng mặt kinh khủng. Ipad gen 9 giá rẻ hoàn thiện cực tốt, phần mềm ngon phù hợp với các bạn thích vẽ trên màn hình, xem phim cực ổn, lướt web hơi chóng mặt vì tần số quét thấp.",5,,0
47478,183330021,,,Cực kì hài lòng,Ok! Khớp với mô tả. Mua cho người lớn xem giải trí youtube và tin tức rất phù hợp,5,,1
17912814,183330021,,,Cực kì hài lòng,Đúng mẫu máy mình chọn.Giao hàng nhanh.Đóng gói rất cẩn thận .bảo hành 1 năm.💯💯💯💯💯💯💯💯🥰chuẩn chính hãng🫶🏻🥰 10đ không có nhưng❤️🥰,5,,0
10954517,183330021,,,Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ.. sản phẩm nhìn qua ổn áp, check bảo hành ổn
Giờ sử dụng xem sao đã",5,,8
2168344,183330021,,,Cực kì hài lòng,"Sản phẩm rất tốt, giá cả hợp lý, xài rất mượt, chơi game nặng thì hơi nhanh nóng máy còn dùng bt thì ok, pin dùng được lâu",5,,0
7489416,183330021,,,Cực kì hài lòng,"máy moi 100% nguỳen hộp ,rất hài lòng sản phẫm ,nhân viên giao hàng vui vẽ nhiệt tình .minh mua hàng có giá trị thươfng mua trên tiki",5,,1
18633142,183330021,,,Cực kì hài lòng,"Công nhận sử dụng màn hình tần số quét cao 120hz quen rồi giờ quay ra mấy loại 60hz chóng mặt kinh khủng. Ipad gen 9 giá rẻ hoàn thiện cực tốt, phần mềm ngon phù hợp với các bạn thích vẽ trên màn hình, xem phim cực ổn, lướt web hơi chóng mặt vì tần số quét thấp.",5,,0
1215459,183330021,,,Cực kì hài lòng,"Mua xong mới phát hiện 
có nút homenicator 😁 vẫn chưa phải nhận dạng khuôn mặt
ko full màn hình 😁
so với Gen 10 thì Gen 10 ok hơn

thanks shop , và anh vận chuyển ok lắm",5,,24
22387771,183330021,,,Rất không hài lòng,"Tiki lừa khách hàng, rõ ràng để tặng Astra trị giá hơn 400k, mà mua xong thì k đc tặng, gọi điện thoại hỏi thì bảo thiếu điều kiện (thiếu điều kiện thì để tặng làm gì) rõ ràng trong trang bán hàng để tặng (hình đính kèm), k thấy tặng thì mình đã mua bên *** rồi hàng chính hãng mà giá cũng tốt hơn! Anh Em lưu ý cân nhắc, đừng để bị lừa giống như mình",1,,7
28814526,183330021,,,Cực kì hài lòng,Mình mới bắt đầu dùng nên chưa biết chất lượng lâu dài nhưng máy đẹp chắc chắn và dùng khá mượt,5,,0
5516348,183330021,,,Cực kì hài lòng,"Hàng Ok,săn sale ngày 11/11/2022.sp.chưa active,đóng gói kỹ lưỡng..
Giao hàng nhanh,phải có mã OTP mới được nhận hàng.
Sẽ tiếp tục ung ho Tiki Trading",5,,6
5400886,183330021,,,Cực kì hài lòng,"mình xài 2 tuần rồi mới comment, máy rất ok, giá bình dân, tiện cho việc học, làm việc. gói ghém nhu cầu của minhf theo dung lượng 64g thì máy này rất ok
ai hay lưu trữ hình, đồ hoạ thì dung lượng này sẽ là 1 vấn đề lớn đó.",5,,1
27737375,183330021,,,Cực kì hài lòng,"Mua tự thưởng cho bản thân ngày 14/2. Nhân viên rất nhiệt tình, máy set up rất okila, xài được 1 ngày rồi mới đánh giá. Mua giá 7290k nên khá ưng, giao hỏa tốc 2h",5,,2
24887519,183330021,,,Cực kì hài lòng,"Đẹp tuyệt. Đóng gói cẩn thận. Mới đặt chiều qua, lại còn quá giờ hành chính mà trưa nay đã nhận được rồi. Ship nhanh thật lợi hại",5,,1
21042577,183330021,,,Cực kì hài lòng,"Máy xịn, mượt, camera nét. Tiki đóng hàng siêu cẩn thận, ship cũng ship cẩn thận, thùng bè nhìn nghiêm chỉnh, nguyên trạng",5,,0
29015,183330021,,,Cực kì hài lòng,"đóng thùng to và đệm xốp bong bóng chắc chắn, bên trong là hộp ipad. Chú ý khi mở hộp vì ipad nằm sát trên mặt. Hộp gồm cáp + adapter sạc, cổng lightning. Ipad cũng có jack 3.5mm. Kết nối wifi mượt mà. Nếu không chơi game thì mấy ngày mới phải sạc pin. Lần sạc tầm 2,5 tiếng. Không chụp hình thì bộ nhớ 64Gb dư xài (hệ điều hành và file hệ thống sẽ chiếm khoảng 13Gb bộ nhớ). Máy",5,,4
5178168,184036446,,,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng đen nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5,,2
1063872,184036446,,,Hài lòng,"Mình mua sp trên tiki giá trị cao khá nhiều, nhưng đợt tết nghe mấy đv vận chuyển tráo hàng nên mình hơi sợ. Và để đảm bảo mình đến bưu cục để lấy luôn. Máy nhìn chung ok, apple đúng biết cắt cổ ko tặng cục sạc phải mua thêm. Đt mượn do đổi từ samsung qua thử nên dùng hơi chưa quen. Nhìn chung sp ổn giá tốt hơn shop ngoài thị trường, nhưng hơi lo về khâu vận chuyện do đối tác lưu kho lâu. Mn nên mua tiki now để được ship k nên mua tỉnh lẻ quá nhiều rủi ro.",4,,10
6954401,184036446,,,Cực kì hài lòng,"Tiki giao hàng sp là ip rất tốt. Chế độ bảo mật cao đối với đơn hàng có giá trị, là khách hàng mình luôn yên tâm về hàng chuẩn chính hãng va không lo gặp hành giả như tiki đã cam kết.
Hàng giao nguyên đai, nguyên kiện và bảo mật cao khi đến tay KH.",5,,1
10604241,184036446,,,Cực kì hài lòng,Hiện tôi đang bị màn hình có kẻ sọc và chuyển sang màu tối đen khi đi biển. Tôi không biết xử lý như thế nào? Trước đây dùng IPhone 8 tôi cũng mang xuống biển quay Clip có bọc túi chống nước không gặp tình trạng tương tự.,5,,150
688542,184036446,,,Cực kì hài lòng,"Tuyệt vời

Apple đã chính thức ra mắt bộ 3 siêu phẩm iPhone 11/Pro/Pro Max, trong đó iPhone 11 là phiên bản tiêu chuẩn dành cho số đông có mức giá rất dễ chịu. Chưa hết, đánh giá iPhone 11 cho thấy máy có thể hạ gục mọi đối thủ Android. 
1. Đánh giá nhanh thiết kế iPhone 11

Thiết kế iPhone 11 không khác nhiều so với các thông tin được rò rỉ trước đó. Và điều khiến tôi thất vọng nhất trong thiết kế là mặt trước. Apple vẫn trung thành với màn hình “tai thỏ”. Trong khi đó các dòng điện thoại cao cấp Android đã sử dụng màn hình notch, màn hình không viền vô cùng ấn tượng. Ngoài ra, một điểm trừ nữa trong thiết kế iPhone 11 là các cạnh viền vẫn còn rất dày tương tự iPhone XR",5,,3
15052027,184036446,,,Rất không hài lòng,"Mua xài mới có 1 ngày mà đã lỗi, có cuộc gọi tới đổ chuông ko hiển thị, sạc pin thì bị nóng máy, tuộc pin ko phanh, vừa cấm sạc cái hiện lên 5%. Báo trả hàng hoàn tiền thì kêu gửi về tiki kiểm tra, kiểm tra xong báo là đúng lỗi như vậy nhưng phải chờ gửi đi lên hãng kiểm định. Quá rắc rối",1,,1
28830179,184036446,,,Cực kì hài lòng,"Chất lượng sản phẩm của Shop rất tốt đẹp full box chính hãng nguyên seal rất tốt tuyệt vời, Shop đóng gói rất kỹ đẹp, thời gian giao hàng rất nhanh, em chân thành cảm ơn Shop và Anh Shipper rất nhiều ạ💖",5,,20
945720,184036446,,,Cực kì hài lòng,"5* cho máy còn nguyên seal, hàng chính hãng VN/A, mới 100% như tiki cam kết, nhưng 1* cho thái độ bạn đi giao hàng, mình đặt tikinow, lúc giao bạn này tỏ vẻ rất khó chịu, nói chuyện cọc cằn, bạn hỏi sao địa chỉ mình xa vậy mà đặt chi vậy, nếu là người khác đi giao sẽ hủy đơn, tại bạn sẵn chuyến nên đi giao luôn, mình nói địa chỉ này tikinow hỗ trợ nên mình đặt thôi, trong khi đó mình đặt rất nhiều lần rồi, lần nào các bạn giao cũng vui vẻ, dễ chịu. Đề nghị bên Tiki check lại đơn của mình xem hôm đó ai là người đi giao và làm việc lại với bạn đó, nếu không khắc phục được tình trạng này mình sẽ không mua bên tiki nửa.",5,,184
5178168,184036446,,,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng (giao từ Hanoi) đen (giao từ Saigon) nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5,,1
5178168,184036446,,,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng đen nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5,,2
5178168,184036446,,,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng (giao từ Hanoi) đen (giao từ Saigon) nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5,,1
28677471,184036446,,,Cực kì hài lòng,"Mình mua trả góp (chi tiết hình ảnh đính kèm)
Năm sản xuất 2023. Phù hợp với tác vụ thông thường của mình, chỉ tiếc là dòng 12 trở lên mới có mở khoá ngay cả khi đeo khẩu trang (Vật Vờ Studio cũng có chỉ mẹo mở khoá IP11 khi đeo khẩu trang)",5,,3
945720,184036446,,,Cực kì hài lòng,"5* cho máy còn nguyên seal, hàng chính hãng VN/A, mới 100% như tiki cam kết, nhưng 1* cho thái độ bạn đi giao hàng, mình đặt tikinow, lúc giao bạn này tỏ vẻ rất khó chịu, nói chuyện cọc cằn, bạn hỏi sao địa chỉ mình xa vậy mà đặt chi vậy, nếu là người khác đi giao sẽ hủy đơn, tại bạn sẵn chuyến nên đi giao luôn, mình nói địa chỉ này tikinow hỗ trợ nên mình đặt thôi, trong khi đó mình đặt rất nhiều lần rồi, lần nào các bạn giao cũng vui vẻ, dễ chịu. Đề nghị bên Tiki check lại đơn của mình xem hôm đó ai là người đi giao và làm việc lại với bạn đó, nếu không khắc phục được tình trạng này mình sẽ không mua bên tiki nửa.",5,,184
15052027,184036446,,,Rất không hài lòng,"Mua xài mới có 1 ngày mà đã lỗi, có cuộc gọi tới đổ chuông ko hiển thị, sạc pin thì bị nóng máy, tuộc pin ko phanh, vừa cấm sạc cái hiện lên 5%. Báo trả hàng hoàn tiền thì kêu gửi về tiki kiểm tra, kiểm tra xong báo là đúng lỗi như vậy nhưng phải chờ gửi đi lên hãng kiểm định. Quá rắc rối",1,,1
28830179,184036446,,,Cực kì hài lòng,"Chất lượng sản phẩm của Shop rất tốt đẹp full box chính hãng nguyên seal rất tốt tuyệt vời, Shop đóng gói rất kỹ đẹp, thời gian giao hàng rất nhanh, em chân thành cảm ơn Shop và Anh Shipper rất nhiều ạ💖",5,,20
8452958,184036446,,,Cực kì hài lòng,"Sản phẩm chính hãng apple mã hàng VN năm sản xuất 2021, kích hoạt bảo hành online khi máy kết nội mạng 
Máy đẹp long lanh , giá tốt so với các shop lớn mà chất lượng thì tương đương 
Phù hợp cho bạn nào tìm 1 chiếc máy thương hiệu apple, hiệu năng đỉnh, chụp hình đẹp , viên pin tốt , vẫn được apple hổ trợ trong tương lai mà giá thì rất phải chăng, đáng đồng tiền bạn cực khổ kiếm ra ^_^
Tiki giao hàng nhanh, cho phép đồng kiểm hàng khi nhận!",5,,6
1614569,184036446,,,Hài lòng,"Giao hàng nhanh trong ngày
Lúc đầu gặp chút rắc rối về vấn đề mua điện thoại và giao hàng nhưng sau đó Tiki cũng hỗ trợ giúp mình giải quyết trong 7 ngày
Mua được đúng màu yêu thích, khởi động máy là kích hoạt bảo hành ngay
Adapter cũng mua ở Tiki, đọc comment thấy mấy bạn mua trước phàn nàn về nóng điện thoại khi dùng sạc nhanh, cũng hơi lo nhưng mua về sạc nhanh không nóng tí nào
Lần sau mua mong không gặp rắc rối như vầy nữa
Dù sao cũng cảm ơn Tiki nhiều",5,,23
11375423,184036446,,,Cực kì hài lòng,"Mình mua trả góp, Đã nhận hàng hôm 27/12/2021 nhưng quên đánh giá.Hàng giao đúng hẹn.đc kiểm hàng trước khi nhận.nhìn máy khá mướt.có 1 lỗi nhỏ xíu ở cạnh của máy nhưng vẫn chấp nhận đc.khởi động cài đặt máy có sẵn 89% pin sau đó có bị hao đi cũng nhanh chắc do quá trình cài đặt dẫn đến hao. Mình sd hnay là 5 ngày thì có bị tình trạng gọi *** bị mất tiếng trong lúc gọi nên khá lo mua fai hàng lỗi. Sau đó có vô đánh giá của bạn nào mua trước gặp fai lỗi nay nên có chỉnh lại âm lượng thì ok rồi.k bit mai co bi lai k.Mình mua đc sale 400k.sau 1 tuần thì giảm tiếp nên hơi bị tiếc😂.pin thì xài ít thì đc 2 ngày.xài nhiều thì 1 ngày.k bị nóng máy.hàng gói cẩn thận có tem của tiki trước khi khui hộp.kích hoạt bảo hành đã được bật trước 1 ngày.máy sx 2021. Lần đầu mua hàng điện tử trên mạng nhưng khá an tâm.hi vọng k gặp thêm lỗi gì trong qt sd.",5,,22
7627222,184036446,,,Bình thường,"sản phẩm giống quảng cáo, giao hàng nhanh đúng hẹn, máy hoạt động tốt, không gặp vấn đề gì, nhưng lúc bóc seal xong phát hiện có một vết xước nhẹ trên tay thỏ gần loa thoại chưa biết lý do, nên cho 3 sao thôi nhé.",3,,1
